,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
293,2020-06-04T17:11:30Z,sir_frankster,"iOS 13.4.1 (iPhone10,1)",85084,US,100.8.116.86,unknown,The Spectre,Alan Walker,The Spectre,spotify:track:2DGa7iaidT5s0qnINlwMjJ,,,,trackdone,logout,True,,False,1591120842327,False
294,2018-02-27T00:20:22Z,sir_frankster,"iOS 11.1.1 (iPhone8,1)",229320,US,66.87.84.109,unknown,Flares,The Script,No Sound Without Silence,spotify:track:3mTEYjm3kIm4YzJ5zxJZjs,,,,trackdone,trackdone,True,,False,1519690591542,False
295,2022-02-16T18:46:16Z,sir_frankster,Windows 10 (10.0.19044; x64),249626,US,67.80.109.157,unknown,Adam's Song,blink-182,Enema Of The State,spotify:track:6xpDh0dXrkVp0Po1qrHUd8,,,,trackdone,trackdone,False,,False,1645020650257,False
296,2021-08-28T16:53:08Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",153693,US,107.127.45.18,unknown,For What It's Worth,Buffalo Springfield,Buffalo Springfield,spotify:track:1qRA5BS78u3gME0loMl9AA,,,,trackdone,trackdone,True,,False,1630169434113,False
297,2022-01-24T03:34:18Z,sir_frankster,OS X 11.4.0 [arm 2],73427,US,38.126.101.139,unknown,Stay Stay Stay (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:7eQj6r5PIdYKEIZjucBMcq,,,,clickrow,logout,False,,False,1642478864154,False
298,2018-04-30T23:12:43Z,sir_frankster,OS X 10.13.4 [x86 8],235266,US,73.215.121.100,unknown,Love Story,Taylor Swift,Fearless,spotify:track:1vrd6UOGamcKNGnSHJQlSt,,,,trackdone,trackdone,False,,False,1525129727209,False
299,2017-11-14T23:54:29Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",240173,US,66.87.30.97,unknown,Bumper Cars,Alex & Sierra,It's About Us,spotify:track:62UQgDAEzQuKDwa0Lf8wt8,,,,trackdone,trackdone,False,,False,1510703428496,False
300,2021-08-26T23:42:35Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",228960,US,107.127.45.18,unknown,In Case You Don't Live Forever,Ben Platt,Sing To Me Instead,spotify:track:4Svpc4QRvDW0J34AE30S9c,,,,trackdone,trackdone,False,,False,1630021120558,False
301,2020-06-01T16:33:33Z,sir_frankster,"iOS 13.4.1 (iPhone10,1)",220626,US,100.8.116.86,unknown,Bright,Echosmith,Talking Dreams,spotify:track:3WKg25vrbjJlkhsgl2W4p3,,,,trackdone,trackdone,True,,False,1591028992053,False
302,2021-01-02T20:16:39Z,sir_frankster,"iOS 14.1 (iPhone13,1)",215626,US,107.127.45.65,unknown,"no body, no crime (feat. HAIM)",Taylor Swift,evermore,spotify:track:3RaT22zZsxVYxxKR7TAaYF,,,,trackdone,trackdone,False,,False,1609617469577,False
303,2015-06-30T02:35:52Z,sir_frankster,"iOS 8.3 (iPod5,1)",32461,US,96.25.209.201,unknown,Take Me to Church,Hozier,Hozier,spotify:track:0aOluBqXYd0rFSCsgDyAWX,,,,trackdone,fwdbtn,True,1.0,False,0,False
304,2019-02-08T03:35:59Z,sir_frankster,OS X 10.14.2 [x86 8],7078,US,174.57.151.39,unknown,I'm a Mother,Pretenders,Last of the Independents,spotify:track:0ghNvw3gXCOcuD8umcUn2l,,,,trackdone,endplay,False,,False,1549594724030,False
305,2023-03-18T21:54:34Z,sir_frankster,ios,187172,US,107.115.17.123,unknown,Still,Noah Kahan,Stick Season,spotify:track:10r6fXqVFUfARiEswa4wqV,,,,fwdbtn,trackdone,True,0.0,False,1679176288,False
306,2022-02-26T23:08:21Z,sir_frankster,OS X 11.4.0 [arm 2],16323,US,38.126.101.171,unknown,Can’t Take My Eyes Off You - BBC Live Version,Shawn Mendes,Wonder,spotify:track:1MpmApLaUCZiWPH7gLOepR,,,,trackdone,endplay,False,,False,1645916882974,False
307,2021-04-02T23:25:11Z,sir_frankster,Windows 10 (10.0.19042; x64),233720,US,108.53.217.176,unknown,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,trackdone,trackdone,False,,False,1617405677041,False
308,2017-10-06T20:50:38Z,sir_frankster,"iOS 10.3.3 (iPhone8,1)",199632,US,66.87.30.244,unknown,Secrets,OneRepublic,Waking Up,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,,,,trackdone,logout,True,,False,1507295919322,False
309,2021-04-07T12:54:08Z,sir_frankster,Windows 10 (10.0.19042; x64),248196,US,108.53.217.176,unknown,Tim McGraw - Recorded At Spotify Studios NYC,Maggie Rogers,Faves Covering Faves,spotify:track:66SPGcApTXaVzOu8PUEp4B,,,,appload,trackdone,False,,False,1617799790235,False
310,2022-04-17T17:29:04Z,sir_frankster,"iOS 15.4.1 (iPhone13,1)",215506,US,107.122.160.162,unknown,deja vu,Olivia Rodrigo,SOUR,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,,,,trackdone,trackdone,False,,False,1650216328311,False
311,2020-07-03T16:23:31Z,sir_frankster,"iOS 13.5.1 (iPhone10,1)",2944,US,99.203.77.209,unknown,Favorite Record,Fall Out Boy,American Beauty/American Psycho,spotify:track:4vC4nKK6bk9pYEVOU4EIbA,,,,fwdbtn,fwdbtn,True,,False,1593793407583,False
312,2018-09-30T02:11:27Z,sir_frankster,OS X 10.13.6 [x86 8],14780,US,73.198.142.203,unknown,This Is Why We Can't Have Nice Things,Taylor Swift,reputation,spotify:track:07NxDD1iKCHbAldceD7QLP,,,,trackdone,endplay,True,,False,1538273470309,False
313,2017-11-02T23:52:50Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",249493,US,66.87.31.192,unknown,Infinity,One Direction,Infinity,spotify:track:7zlF2G7QFPdj9lmmGNVuNq,,,,trackdone,trackdone,True,,False,1509666519944,False
314,2018-04-10T20:28:22Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",327893,US,66.87.31.156,unknown,All Too Well,Taylor Swift,Red,spotify:track:1q3RiD1tIWUpGsNFADMlvl,,,,trackdone,trackdone,True,,False,1523391773794,False
315,2022-10-23T20:49:26Z,sir_frankster,ios,218270,US,166.196.106.67,unknown,Maroon,Taylor Swift,Midnights,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,,,,fwdbtn,trackdone,True,0.0,False,1666557949,False
316,2019-07-12T02:06:32Z,sir_frankster,OS X 10.14.5 [x86 8],210299,US,100.8.116.86,unknown,Cold Little Heart - Radio Edit,Michael Kiwanuka,Cold Little Heart,spotify:track:7KX65PC1UZuImsUInThbav,,,,trackdone,trackdone,False,,False,1562896982632,False
317,2019-04-15T13:03:17Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",60526,US,99.203.55.87,unknown,The Snake,Eric Church,Desperate Man,spotify:track:1GLGfSerlDXRYBCJtHHnua,,,,appload,trackdone,True,,False,1555333330494,False
318,2021-08-21T14:55:52Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",403453,US,107.115.20.34,unknown,Still Loving You,Scorpions,Comeblack,spotify:track:0RdUX4WE0fO30VnlUbDVL6,,,,trackdone,trackdone,True,,False,1629557348452,False
319,2019-09-11T17:09:35Z,sir_frankster,"iOS 12.4.1 (iPhone8,1)",271133,US,128.235.250.32,unknown,You Raise Me Up,Celtic Woman,Celtic Woman,spotify:track:03wrmep5c3Dr9JlOXPvFUX,,,,trackdone,trackdone,False,,False,1568221502856,False
320,2018-04-23T18:28:56Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",259812,US,66.87.85.239,unknown,All Too Well,Taylor Swift,Red,spotify:track:1q3RiD1tIWUpGsNFADMlvl,,,,trackdone,unexpected-exit-while-paused,True,,False,1524502778508,False
321,2018-11-04T21:11:55Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",1856,US,128.235.250.32,unknown,Give It Up,KC & The Sunshine Band,All In a Night's Work (Expanded Version),spotify:track:3yDhZq8f17SmumVmEyCaRN,,,,appload,unexpected-exit-while-paused,True,,False,1541250581816,False
322,2021-10-12T15:45:50Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",173160,US,128.235.85.0,unknown,"jealousy, jealousy",Olivia Rodrigo,SOUR,spotify:track:0MMyJUC3WNnFS1lit5pTjk,,,,trackdone,trackdone,True,,False,1634053375859,False
323,2018-04-04T19:20:46Z,sir_frankster,OS X 10.13.3 [x86 8],163065,US,96.225.59.249,unknown,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,Dusk Till Dawn (feat. Sia),spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,,,,trackdone,endplay,False,,False,1522869476978,False
324,2017-11-21T12:32:34Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",201106,US,66.87.31.200,unknown,Our Song,Taylor Swift,Taylor Swift,spotify:track:15DeqWWQB4dcEWzJg15VrN,,,,trackdone,trackdone,True,,False,1511267350667,False
325,2019-03-23T18:33:24Z,sir_frankster,OS X 10.14.3 [x86 8],152066,US,100.8.96.120,unknown,Silver Dagger,Joan Baez,Joan Baez,spotify:track:2hulWLdzjBexk2bxQpcUp7,,,,appload,trackdone,True,,False,1553365852539,False
326,2019-03-25T19:38:10Z,sir_frankster,OS X 10.14.3 [x86 8],11284,US,128.235.250.32,unknown,Bad Day,Daniel Powter,Daniel Powter,spotify:track:0mUyMawtxj1CJ76kn9gIZK,,,,clickrow,endplay,True,,False,1553542678305,False
327,2019-07-26T17:22:21Z,sir_frankster,OS X 10.14.5 [x86 8],51393,US,100.8.116.86,unknown,When I Fall in Love,Michael Bublé,love,spotify:track:2b7XO47o117TqSfUd4kTQT,,,,trackdone,endplay,False,,False,1564161688106,False
328,2021-05-11T15:51:49Z,sir_frankster,Windows 10 (10.0.19042; x64),182360,US,108.53.217.176,unknown,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,spotify:track:44AyOl4qVkzS48vBsbNXaC,,,,trackdone,trackdone,False,,False,1620748127625,False
329,2019-12-02T18:34:28Z,sir_frankster,"iOS 13.1.3 (iPhone10,1)",235636,US,99.203.24.117,unknown,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,spotify:track:1EzrEOXmMH3G43AXT1y7pA,,,,trackdone,logout,False,,False,1575310277829,False
330,2020-05-01T17:57:13Z,sir_frankster,"iOS 13.4.1 (iPhone10,1)",296200,US,100.8.116.86,unknown,Crazy Train,Ozzy Osbourne,Blizzard of Ozz (Expanded Edition),spotify:track:2b9lp5A6CqSzwOrBfAFhof,,,,trackdone,trackdone,False,,False,1588355536042,False
331,2023-02-20T14:28:11Z,sir_frankster,osx,247360,US,24.2.197.91,unknown,Bad - 2012 Remaster,Michael Jackson,Bad,spotify:track:2gSNBigeWMVtY3QBIvPAEc,,,,trackdone,trackdone,False,0.0,False,1676903043,False
332,2019-01-19T00:06:03Z,sir_frankster,OS X 10.14.2 [x86 8],220952,US,174.57.151.39,unknown,Hey Brother,The Mayries,Hey Brother,spotify:track:5Hu8zdEUszmTkCeSsm3Ly9,,,,trackdone,trackdone,False,,False,1547856141128,False
333,2022-01-14T20:03:05Z,sir_frankster,OS X 11.4.0 [arm 2],252937,US,24.146.205.242,unknown,Everything Has Changed,Julia Sheer,Everything Has Changed,spotify:track:5F3LgRMY7iSYwbjU7JKPHi,,,,trackdone,trackdone,False,,False,1642190331552,False
334,2017-11-09T23:45:53Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",243933,US,66.87.31.6,unknown,Everything Has Changed,Taylor Swift,Red,spotify:track:7gdwoOmi258QJq0hmQ4hto,,,,trackdone,trackdone,True,,False,1510270905727,False
335,2019-06-22T20:06:56Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",235266,US,99.203.25.45,unknown,Love Story,Taylor Swift,Fearless,spotify:track:1vrd6UOGamcKNGnSHJQlSt,,,,trackdone,trackdone,True,,False,1561233779893,False
336,2017-10-20T13:57:13Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",273533,US,128.235.8.65,unknown,Broken Vow,Josh Groban,Closer,spotify:track:0xuRxvl2e9N4X0nRa3KUyM,,,,trackdone,trackdone,False,,False,1508507559052,False
337,2019-04-03T00:00:49Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",203506,US,66.87.31.198,unknown,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,spotify:track:0Xm1MphW32ekOkhnoe61lk,,,,trackdone,trackdone,True,,False,1554249444871,False
338,2017-10-11T13:05:11Z,sir_frankster,"iOS 10.3.3 (iPhone8,1)",255066,US,66.87.84.118,unknown,One More Light,Linkin Park,One More Light,spotify:track:3xXBsjrbG1xQIm1xv1cKOt,,,,trackdone,trackdone,True,,False,1507726855372,False
339,2023-02-18T18:03:32Z,sir_frankster,osx,21130,US,24.2.197.91,unknown,When I Fall In Love,Nat King Cole,Love Is The Thing,spotify:track:6s6h2XK7Nl8lEcTzr7ezeB,,,,clickrow,endplay,False,1.0,False,1676743391,False
340,2017-11-15T14:30:26Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",240066,US,66.87.85.219,unknown,Safe & Sound - from The Hunger Games Soundtrack,Taylor Swift,The Hunger Games: Songs From District 12 And Beyond,spotify:track:0z9UVN8VBHJ9HdfYsOuuNf,,,,trackdone,trackdone,True,,False,1510755984002,False
341,2018-11-18T23:57:29Z,sir_frankster,OS X 10.14.1 [x86 8],367133,US,174.57.151.39,unknown,Last Kiss,Taylor Swift,Speak Now,spotify:track:4h0EXpatqJImv4VRgvX6po,,,,trackdone,trackdone,True,,False,1542585081040,False
342,2022-10-17T03:53:49Z,sir_frankster,osx,12058,US,24.2.197.91,unknown,All I Have to Do Is Dream,The Everly Brothers,The Very Best of The Everly Brothers,spotify:track:7dblNGnRXEBrVJunazs2U5,,,,trackdone,logout,False,0.0,False,1665883414,False
343,2021-09-21T18:27:28Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",206259,US,107.127.45.114,unknown,Always,Isak Danielson,Yours,spotify:track:0lQaP3ttoUjMprcvRu3yeI,,,,trackdone,unexpected-exit-while-paused,True,,False,1632178361436,False
344,2021-10-01T21:31:21Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",205686,US,128.235.85.0,unknown,Hold Me While You Wait,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:60iSKGrGazRzICtMjADNSM,,,,trackdone,trackdone,True,,False,1633123674824,False
345,2018-02-16T14:32:10Z,sir_frankster,"iOS 11.2.5 (iPhone6,1)",285120,US,173.124.31.193,unknown,A Thousand Years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,trackdone,trackdone,True,,False,1518791229982,False
346,2019-02-17T23:43:53Z,sir_frankster,OS X 10.14.2 [x86 8],260920,US,174.57.151.39,unknown,The Kids Aren't Alright,Fall Out Boy,American Beauty/American Psycho,spotify:track:3x7NGlfDKQYN2wnwEnL7r9,,,,trackdone,trackdone,False,,False,1550446771754,False
347,2018-09-07T11:09:32Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",149706,US,66.87.84.56,unknown,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,La La Land,spotify:track:6XQHlsNu6so4PdglFkJQRJ,,,,clickrow,trackdone,False,,False,1536318422587,False
348,2019-05-03T04:00:47Z,sir_frankster,OS X 10.14.4 [x86 8],255720,US,100.8.96.120,unknown,If Ever You're in My Arms Again,Peabo Bryson,"Bedroom Classics, Vol. 2",spotify:track:4TIkesxpN5caX6XpsiirnH,,,,trackdone,trackdone,True,,False,1556855790615,False
349,2020-06-04T22:09:52Z,sir_frankster,OS X 10.15.4 [x86 4],226273,US,100.8.116.86,unknown,Take It Back,This Wild Life,Take It Back,spotify:track:5tc4lTrjSPs7LTgtn2IW8q,,,,trackdone,trackdone,False,,False,1591308366420,False
350,2018-10-09T18:14:44Z,sir_frankster,OS X 10.13.6 [x86 8],248106,US,128.235.250.32,unknown,Tied Together with a Smile,Taylor Swift,Taylor Swift,spotify:track:6K0CJLVXqbGMeJSmJ4ENKK,,,,trackdone,trackdone,False,,False,1539108635322,False
351,2023-02-20T13:40:34Z,sir_frankster,osx,221933,US,24.2.197.91,unknown,Through Heaven's Eyes,Brian Stokes Mitchell,The Prince Of Egypt,spotify:track:2HeLqRgQRttQE16abLHfR5,,,,trackdone,trackdone,False,0.0,False,1676900212,False
352,2021-05-20T17:36:09Z,sir_frankster,"iOS 14.4.2 (iPhone13,1)",22933,US,107.115.20.50,unknown,Hellfire,Barns Courtney,The Attractions Of Youth,spotify:track:00RI7b6oZDjx6IQC2eH6bh,,,,playbtn,endplay,False,,False,1621532144101,False
353,2018-07-10T21:24:45Z,sir_frankster,OS X 10.13.5 [x86 8],195973,US,73.215.121.100,unknown,All Falls Down (feat. Juliander) - Mio Remix,Alan Walker,All Falls Down (feat. Juliander),spotify:track:1MxT9oJtIQgDeBFrsKee4w,,,,trackdone,trackdone,False,,False,1531257688266,False
354,2022-06-20T16:01:15Z,sir_frankster,OS X 11.4.0 [arm 2],193089,US,64.224.255.78,unknown,Black And White,Niall Horan,Heartbreak Weather,spotify:track:7rpNuuoMbid56XkDsx2FjE,,,,trackdone,trackdone,False,,False,1655740681707,False
355,2021-03-05T14:38:04Z,sir_frankster,Windows 10 (10.0.18363; x64),225381,US,108.53.217.176,unknown,"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,Wondering,spotify:track:6GfTYfb5eBLN1p1ByOsPmi,,,,trackdone,trackdone,False,,False,1614954858200,False
356,2021-05-30T00:33:17Z,sir_frankster,"iOS 14.6 (iPhone13,1)",229226,US,166.205.152.113,unknown,traitor,Olivia Rodrigo,SOUR,spotify:track:5CZ40GBx1sQ9agT82CLQCT,,,,clickrow,trackdone,False,,False,1622334554124,False
357,2023-03-13T19:25:21Z,sir_frankster,ios,238076,US,107.115.20.162,unknown,Terrible Things - EP Version,Mayday Parade,Valdosta EP,spotify:track:3ZjnFYlal0fXN6t61wdxhl,,,,trackdone,trackdone,True,0.0,False,1678735283,False
358,2019-05-10T19:50:33Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",7875,US,100.8.96.245,unknown,I'm a Mess,Ed Sheeran,x,spotify:track:0xCA70t1ZA4fa9UOE0lIJm,,,,trackdone,fwdbtn,True,,False,1557517823548,False
359,2019-11-13T20:58:21Z,sir_frankster,OS X 10.14.5 [x86 8],78,US,130.68.183.134,unknown,Ave Maria Guarani,Ennio Morricone,The Mission: Music From The Motion Picture,spotify:track:1ZeJMd7uWFANwPI9kqfM1w,,,,trackdone,endplay,False,,False,1573678699104,False
360,2022-12-17T05:27:29Z,sir_frankster,osx,393586,US,24.2.197.91,unknown,Don't Give Up - 2012 Remaster,Peter Gabriel,So,spotify:track:1wKkRvZnuVde5OYhKwTMeY,,,,trackdone,trackdone,False,0.0,False,1671254456,False
361,2020-09-06T04:02:15Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),295874,US,108.53.217.176,unknown,Canon in D,Brooklyn Duo,Canon in D,spotify:track:4ujo5mOFJv85RI0mZ5U3iD,,,,trackdone,trackdone,False,,False,1599364638764,False
362,2015-07-13T23:40:28Z,sir_frankster,"iOS 8.3 (iPod5,1)",1021,US,96.25.209.201,unknown,The Shadow of Your Smile,New York Jazz Lounge,Bar Jazz Bossa,spotify:track:28yPa5VDFd0uBVF0XDpy7G,,,,appload,endplay,True,1.0,False,0,False
363,2021-12-27T21:00:31Z,sir_frankster,OS X 11.4.0 [x86 4],289560,US,24.146.205.242,unknown,Don't Look Back In Anger - Remastered,Oasis,(What's The Story) Morning Glory? (Deluxe Remastered Edition),spotify:track:12dU3vAh6AFoJkisorfoUl,,,,trackdone,trackdone,False,,False,1640638540750,False
364,2019-09-09T13:35:41Z,sir_frankster,"iOS 12.4.1 (iPhone8,1)",311146,US,99.203.24.143,unknown,Canon In D (Piano and Violin Duet),Johann Pachelbel,Canon In D,spotify:track:0UtKmzdw5WKHAGoyPM7Axx,,,,trackdone,trackdone,True,,False,1568035829407,False
365,2021-09-22T19:21:46Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",188174,US,107.126.43.210,unknown,Slow Hands,Niall Horan,Flicker,spotify:track:2cOUlop2ZakjOKe4WinesN,,,,trackdone,trackdone,True,,False,1632338138257,False
366,2020-04-18T23:09:38Z,sir_frankster,"iOS 13.3.1 (iPhone10,1)",289906,US,100.8.116.86,unknown,Iris,The Goo Goo Dolls,Greatest Hits Volume One - The Singles,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,,,,trackdone,trackdone,False,,False,1587251087584,False
367,2021-08-26T20:32:52Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",240133,US,107.127.45.19,unknown,Falling,Harry Styles,Fine Line,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,,,,trackdone,trackdone,False,,False,1630009731559,False
368,2020-11-25T21:19:20Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),216866,US,108.53.217.176,unknown,Bijou - 2011 Remaster,Queen,Innuendo,spotify:track:6BULYluyVj6j2HCRRiUH67,,,,clickrow,trackdone,False,,False,1606338944276,False
369,2015-02-01T05:14:21Z,sir_frankster,"iOS 8.1 (iPod5,1)",80805,US,96.25.209.201,unknown,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,Love Drunk,spotify:track:1MaqkdFNIKPdpQGDzme5ss,,,,clickrow,endplay,False,1.0,False,0,False
370,2018-05-08T16:16:27Z,sir_frankster,OS X 10.13.4 [x86 8],403920,US,128.235.250.32,unknown,Dear John,Taylor Swift,Speak Now,spotify:track:1ubvV5ECkm6nSI6g1HmbBK,,,,trackdone,endplay,False,,False,1525795120947,False
371,2020-06-16T13:57:30Z,sir_frankster,"iOS 13.5.1 (iPhone10,1)",3181,US,100.8.116.86,unknown,Summertime Sadness,Lana Del Rey,Born To Die,spotify:track:0l2HaL3nbp9AFJ428p4yaA,,,,playbtn,endplay,True,,False,1592315846279,False
372,2020-11-18T17:51:43Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),157573,US,108.53.217.176,unknown,The End of the World,Skeeter Davis,The Essential Skeeter Davis,spotify:track:5DTOOkooKFUvWj1XQTFa09,,,,clickrow,trackdone,False,,False,1605721744542,False
373,2018-07-06T16:52:36Z,sir_frankster,OS X 10.13.5 [x86 8],195973,US,73.215.121.100,unknown,All Falls Down (feat. Juliander) - Mio Remix,Alan Walker,All Falls Down (feat. Juliander),spotify:track:1MxT9oJtIQgDeBFrsKee4w,,,,trackdone,trackdone,False,,False,1530895759411,False
374,2018-03-28T11:32:17Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",20944,US,66.87.85.71,unknown,Look What You Made Me Do,Taylor Swift,reputation,spotify:track:1P17dC1amhFzptugyAO7Il,,,,appload,endplay,True,,False,1522236690966,False
375,2018-11-19T00:06:58Z,sir_frankster,OS X 10.14.1 [x86 8],267506,US,174.57.151.39,unknown,Forever & Always - Piano Version,Taylor Swift,Fearless Platinum Edition,spotify:track:46HGgtwmmuEB8mvDCyjyAc,,,,trackdone,trackdone,True,,False,1542585750129,False
376,2015-02-01T05:25:46Z,sir_frankster,"iOS 8.1 (iPod5,1)",73932,US,96.25.209.201,unknown,Shake It Off,Us The Duo,Shake It Off,spotify:track:0GnGS3Hqq7eg2sjMPwHl1F,,,,fwdbtn,endplay,False,1.0,False,0,False
377,2021-09-17T23:20:12Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",9322,US,107.77.224.4,unknown,Two of Us,Louis Tomlinson,Walls,spotify:track:1eqwjXdMTed8Pz3PLNcHe9,,,,playbtn,fwdbtn,True,,False,1631920748954,False
378,2021-10-20T02:23:18Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",152666,US,24.146.205.242,unknown,favorite crime,Olivia Rodrigo,SOUR,spotify:track:5JCoSi02qi3jJeHdZXMmR8,,,,trackdone,trackdone,False,,False,1634696444349,False
379,2019-03-24T17:56:12Z,sir_frankster,OS X 10.14.3 [x86 8],233933,US,96.67.153.43,unknown,Kryptonite,3 Doors Down,The Better Life,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,,,,trackdone,trackdone,True,,False,1553449937575,False
380,2022-05-03T13:33:01Z,sir_frankster,"iOS 15.4.1 (iPhone13,1)",244506,US,107.115.20.33,unknown,Complicated,Avril Lavigne,Let Go,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,,,,trackdone,trackdone,True,,False,1651584535330,False
381,2022-04-15T21:23:12Z,sir_frankster,"iOS 15.3.1 (iPhone13,1)",2517,US,107.122.160.163,unknown,I Don’t Take Pictures Anymore (From “American Song Contest”),Brooke Alexx,I Don’t Take Pictures Anymore (From “American Song Contest”),spotify:track:3kulnZKh9nWxiGauBV7vDW,,,,backbtn,logout,False,,False,1649729546950,False
382,2018-04-13T13:34:16Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",285120,US,66.87.9.42,unknown,A Thousand Years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,trackdone,trackdone,False,,False,1523626169536,False
383,2021-04-24T14:10:19Z,sir_frankster,"iOS 14.4.2 (iPhone13,1)",194493,US,107.127.45.1,unknown,Young Girl,Gary Puckett & The Union Gap,Young Girl: The Best Of Gary Puckett & The Union Gap,spotify:track:3F64pIPqvcujnwvcVLVZ64,,,,trackdone,trackdone,True,,False,1619273223456,False
384,2019-03-24T15:33:58Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",1950,US,66.87.85.239,unknown,If Ever You're in My Arms Again,Peabo Bryson,"Bedroom Classics, Vol. 2",spotify:track:4TIkesxpN5caX6XpsiirnH,,,,fwdbtn,fwdbtn,True,,False,1553441635263,False
